target_gene,ensembl_id,peak_condition,direction,abs_emp_z,peak_signed_score,genetics_autoimmune,autoimmune_ot_score,ot_autoimmune_disease,ot_top_disease,ot_top_score,lof_bin,lof_constrained,mis_z,genetics_tier
C2orf68,ENSG00000168887,Stim8hr,driver_antagonize,4.8303537,-0.69055647,0.0,0.0,,,,,False,,none
C4orf3,ENSG00000164096,Stim8hr,driver_antagonize,3.7732465,-0.54560727,0.0,0.0,,,,,False,,none
C5orf34,ENSG00000172244,Stim8hr,brake_agonize,3.5861392,0.538547,0.0,0.0,,,,,False,,none
C5orf63,ENSG00000164241,Rest,brake_agonize,3.297434,0.54244477,0.0,0.0,,,,,False,,none
C8orf33,ENSG00000182307,Stim8hr,brake_agonize,4.06155,0.71416515,0.3279573573425469,0.3279573573425469,ulcerative colitis,neurodegenerative disease,0.385,8.0,False,-1.1506999731063843,moderate
C8orf76,ENSG00000189376,Stim8hr,driver_antagonize,4.2861705,-0.6097357,0.0,0.0,,,,,False,,none
CA11,ENSG00000063180,Stim48hr,driver_antagonize,3.313102,-0.49251935,0.0,0.0,,,,,False,,none
CAAP1,ENSG00000120159,Stim8hr,driver_antagonize,2.8984175,-0.44557652,0.362471820434408,0.362471820434408,,,,,False,,moderate
CAB39,ENSG00000135932,Stim48hr,brake_agonize,3.0763602,0.56119394,0.0,0.0,,,,,False,,none
CABIN1,ENSG00000099991,Stim48hr,driver_antagonize,3.7766387,-0.6261358,0.0,0.0,,,,,False,,none
CACUL1,ENSG00000151893,Stim48hr,brake_agonize,3.2944055,0.5054907,0.0,0.0,,,,,False,,none
CALD1,ENSG00000122786,Stim8hr,driver_antagonize,3.4454303,-0.47967514,0.0,0.0,,,,,False,,none
CAMK1,ENSG00000134072,Stim48hr,driver_antagonize,4.120158,-0.7011678,0.0,0.0,,,,,False,,none
CAMK1D,ENSG00000183049,Stim48hr,driver_antagonize,3.1751745,-0.4849975,0.0,0.0,,,,,False,,none
CAMK2D,ENSG00000145349,Stim48hr,driver_antagonize,3.2065902,-0.4087582,0.0,0.0,,,,,False,,none
CAMK2N1,ENSG00000162545,Stim8hr,driver_antagonize,3.2019129,-0.43619528,0.0,0.0,,,,,False,,none
CAMKMT,ENSG00000143919,Stim8hr,driver_antagonize,3.593849,-0.5085876,0.0,0.0,,,,,False,,none
CAP1,ENSG00000131236,Stim8hr,driver_antagonize,3.0463743,-0.53785294,0.0,0.0,,,,,False,,none
CAPN1,ENSG00000014216,Stim48hr,driver_antagonize,3.5711973,-0.5190363,0.0,0.0,,,,,False,,none
CAPZA2,ENSG00000198898,Stim8hr,driver_antagonize,3.1317122,-0.45999542,0.0,0.0,,,,,False,,none
CARD11,ENSG00000198286,Stim8hr,brake_agonize,2.7221313,0.5911572,0.7596735650601476,0.7596735650601476,,,,,False,,strong
CARD6,ENSG00000132357,Stim8hr,driver_antagonize,4.934576,-0.7225878,0.1287249937745077,0.1287249937745077,Crohn disease,Crohn disease,0.031,8.0,False,0.6111699938774109,weak
CARMIL2,ENSG00000159753,Stim8hr,driver_antagonize,3.412206,-0.8015265,0.1404822533781892,0.1404822533781892,,,,,False,,weak
CASP6,ENSG00000138794,Stim48hr,driver_antagonize,3.3116157,-0.5416376,0.0,0.0,,,,,False,,none
CASP7,ENSG00000165806,Stim48hr,driver_antagonize,3.5852137,-0.5407583,0.5292289697392155,0.5292289697392155,vitiligo,cataract,0.607,5.0,False,1.1269999742507935,strong
CASP8,ENSG00000064012,Stim8hr,driver_antagonize,3.0852704,-0.46770537,0.6041645740649099,0.6041645740649099,,,,,False,,strong
CATSPERG,ENSG00000099338,Rest,driver_antagonize,4.145513,-0.6018684,0.0,0.0,,,,,False,,none
CAVIN1,ENSG00000177469,Stim48hr,driver_antagonize,4.5758986,-0.657666,0.2651045872925198,0.2651045872925198,atopic eczema,congenital generalized lipodystrophy type 4,0.727,5.0,False,0.5885900259017944,moderate
CBFA2T2,ENSG00000078699,Stim48hr,driver_antagonize,2.9842165,-0.44799456,0.0,0.0,,,,,False,,none
CBLB,ENSG00000114423,Stim8hr,brake_agonize,3.2595966,0.70512563,0.8219748211854291,0.8219748211854291,multiple sclerosis,hypothyroidism,0.497,1.0,True,1.8746999502182007,strong
CBLN3,ENSG00000139899,Stim48hr,driver_antagonize,3.544446,-0.53537613,0.0,0.0,,,,,False,,none
CBX1,ENSG00000108468,Stim48hr,driver_antagonize,2.9378507,-0.40039405,0.2016126961111431,0.2016126961111431,,,,,False,,weak
CBX4,ENSG00000141582,Stim48hr,driver_antagonize,3.2602444,-0.45048013,0.0,0.0,,,,,False,,none
CCAR1,ENSG00000060339,Stim8hr,brake_agonize,3.003524,0.4947234,0.0,0.0,,,,,False,,none
CCDC106,ENSG00000173581,Stim8hr,brake_agonize,4.33765,0.5030247,0.0,0.0,,,,,False,,none
CCDC107,ENSG00000159884,Stim48hr,driver_antagonize,3.7855663,-0.5884014,0.0,0.0,,,,,False,,none
CCDC12,ENSG00000160799,Stim8hr,driver_antagonize,3.3505278,-0.6208866,0.0,0.0,,,,,False,,none
CCDC127,ENSG00000164366,Stim8hr,brake_agonize,3.088678,0.42873728,0.0,0.0,,,,,False,,none
CCDC134,ENSG00000100147,Rest,brake_agonize,3.7981868,0.5439351,0.0,0.0,,,,,False,,none
CCDC136,ENSG00000128596,Stim48hr,brake_agonize,3.6622403,0.64844894,0.0,0.0,,,,,False,,none
CCDC138,ENSG00000163006,Rest,brake_agonize,3.815117,0.76328415,0.0,0.0,,,,,False,,none
CCDC159,ENSG00000183401,Stim8hr,driver_antagonize,5.2029138,-0.7251455,0.0,0.0,,,,,False,,none
CCDC25,ENSG00000147419,Stim8hr,brake_agonize,3.6395597,0.5329779,0.0,0.0,,,,,False,,none
CCDC43,ENSG00000180329,Stim48hr,brake_agonize,3.3162172,0.5405107,0.0,0.0,,,,,False,,none
CCDC51,ENSG00000164051,Stim8hr,brake_agonize,3.067278,0.48870292,0.0,0.0,,,,,False,,none
CCDC57,ENSG00000176155,Stim48hr,driver_antagonize,3.8408012,-0.56178313,0.0,0.0,,,,,False,,none
CCDC66,ENSG00000180376,Stim8hr,driver_antagonize,2.8562126,-0.35045376,0.0,0.0,,,,,False,,none
CCDC82,ENSG00000149231,Stim48hr,driver_antagonize,2.9921908,-0.4705242,0.0,0.0,,,,,False,,none
CCDC88C,ENSG00000015133,Stim8hr,driver_antagonize,3.0566113,-0.46159872,0.0,0.0,,,,,False,,none
CCDC91,ENSG00000123106,Stim8hr,driver_antagonize,2.8033142,-0.3619047,0.5622633342434851,0.5622633342434851,,,,,False,,strong
CCL3,ENSG00000277632,Stim48hr,driver_antagonize,4.509887,-0.60331064,0.0,0.0,,,,,False,,none
CCL4,ENSG00000275302,Stim8hr,driver_antagonize,3.7920444,-0.5030454,0.0,0.0,,,,,False,,none
CCL5,ENSG00000271503,Stim48hr,driver_antagonize,2.9412427,-0.48384544,0.0,0.0,,,,,False,,none
CCNA1,ENSG00000133101,Stim8hr,brake_agonize,3.814424,0.4759036,0.0,0.0,,,,,False,,none
CCNB1IP1,ENSG00000100814,Stim8hr,driver_antagonize,3.8169744,-0.49262545,0.0,0.0,,,,,False,,none
CCNE1,ENSG00000105173,Stim48hr,driver_antagonize,3.1069338,-0.44639727,0.0,0.0,,,,,False,,none
CCNG2,ENSG00000138764,Stim8hr,driver_antagonize,3.3781793,-0.50572556,0.0,0.0,,,,,False,,none
CCNK,ENSG00000090061,Rest,driver_antagonize,3.2580411,-0.51724786,0.0,0.0,,,,,False,,none
CCNL1,ENSG00000163660,Stim48hr,driver_antagonize,3.4526114,-0.5863741,0.0,0.0,,,,,False,,none
CCNT1,ENSG00000129315,Stim48hr,driver_antagonize,3.5450761,-0.64893764,0.0,0.0,,,,,False,,none
CCR2,ENSG00000121807,Stim8hr,driver_antagonize,3.219898,-0.4450885,0.4665486971881019,0.4665486971881019,,,,,False,,moderate
CCSAP,ENSG00000154429,Rest,brake_agonize,4.091676,0.6134544,0.0,0.0,,,,,False,,none
CD14,ENSG00000170458,Stim48hr,driver_antagonize,3.7895522,-0.5504372,0.0,0.0,,,,,False,,none
CD151,ENSG00000177697,Stim8hr,driver_antagonize,3.2617612,-0.5537325,0.3853829905994653,0.3853829905994653,,,,,False,,moderate
CD2,ENSG00000116824,Stim8hr,driver_antagonize,5.7509675,-1.1457816,0.6718718291704483,0.6718718291704483,rheumatoid arthritis,hypothyroidism,0.451,6.0,False,0.2721399962902069,strong
CD200,ENSG00000091972,Stim8hr,driver_antagonize,3.0508175,-0.5010968,0.7059437680159258,0.7059437680159258,,,,,False,,strong
CD2BP2,ENSG00000169217,Stim8hr,driver_antagonize,2.7671638,-0.42874566,0.240754811715101,0.240754811715101,,,,,False,,weak
CD3D,ENSG00000167286,Stim8hr,driver_antagonize,3.0172515,-1.0524408,0.0,0.0,,,,,False,,none
CD3E,ENSG00000198851,Stim8hr,driver_antagonize,2.8261483,-1.191318,0.2325439515092809,0.2325439515092809,,,,,False,,weak
CD3G,ENSG00000160654,Stim8hr,driver_antagonize,4.0491066,-1.6951259,0.0,0.0,,,,,False,,none
CD46,ENSG00000117335,Stim8hr,driver_antagonize,3.890433,-0.541817,0.0,0.0,,,,,False,,none
CD69,ENSG00000110848,Rest,driver_antagonize,3.4168017,-0.5441138,0.6930394506413726,0.6930394506413726,Hashimoto thyroiditis,Hashimoto thyroiditis,0.4,3.0,False,0.6843100190162659,strong
CD7,ENSG00000173762,Stim48hr,brake_agonize,4.8968415,0.6610287,0.0,0.0,,,,,False,,none
CD79A,ENSG00000105369,Stim8hr,driver_antagonize,3.0186691,-0.37559545,0.0,0.0,,,,,False,,none
CD79B,ENSG00000007312,Stim48hr,driver_antagonize,4.935311,-0.74804544,0.0,0.0,,,,,False,,none
CD9,ENSG00000010278,Stim8hr,driver_antagonize,3.9229887,-0.57340413,0.0,0.0,,,,,False,,none
CDC123,ENSG00000151465,Rest,driver_antagonize,3.091777,-0.4266652,0.0,0.0,,,,,False,,none
CDC25A,ENSG00000164045,Stim8hr,driver_antagonize,2.94203,-0.4323628,0.0,0.0,,,,,False,,none
CDCA3,ENSG00000111665,Stim8hr,driver_antagonize,3.0494504,-0.4124011,0.0,0.0,,,,,False,,none
CDCA7L,ENSG00000164649,Stim8hr,driver_antagonize,2.803696,-0.3850801,0.0,0.0,,,,,False,,none
CDIP1,ENSG00000089486,Stim8hr,brake_agonize,3.6112905,0.470921,0.0,0.0,,,,,False,,none
CDK2,ENSG00000123374,Stim48hr,driver_antagonize,4.145224,-0.75742555,0.355,0.3253462157737412,B-cell chronic lymphocytic leukemia,neurodegenerative disease,0.374,0.0,True,2.9267001152038574,moderate
CDK4,ENSG00000135446,Stim48hr,driver_antagonize,3.8019516,-0.5813891,0.0,0.0,,,,,False,,none
CDK8,ENSG00000132964,Stim8hr,driver_antagonize,3.6849809,-0.5335912,0.0,0.0,,,,,False,,none
CDKL2,ENSG00000138769,Stim48hr,brake_agonize,3.357879,0.43862247,0.0,0.0,,,,,False,,none
CDKN1A,ENSG00000124762,Stim8hr,brake_agonize,3.5104997,0.60043937,0.526,0.403198222640943,multiple sclerosis,urinary bladder cancer,0.597,8.0,False,0.8289899826049805,strong
CDKN2A,ENSG00000147889,Stim8hr,driver_antagonize,3.1013114,-0.37612644,0.0,0.0,,,,,False,,none
CDKN2AIP,ENSG00000168564,Rest,driver_antagonize,4.062012,-0.6117421,0.0,0.0,,,,,False,,none
CDKN2AIPNL,ENSG00000237190,Stim48hr,driver_antagonize,4.042685,-0.6795122,0.0,0.0,,,,,False,,none
CENPB,ENSG00000125817,Stim48hr,brake_agonize,3.1802456,0.48290908,0.0,0.0,,,,,False,,none
CENPF,ENSG00000117724,Stim8hr,driver_antagonize,2.8476968,-0.5003577,0.0,0.0,,,,,False,,none
CEP112,ENSG00000154240,Stim8hr,brake_agonize,2.7387578,0.34076393,0.0,0.0,,,,,False,,none
CEP162,ENSG00000135315,Stim8hr,brake_agonize,3.6007774,0.37583593,0.4955157267847312,0.4955157267847312,multiple sclerosis,Abnormality of the skeletal system,0.304,5.0,False,-0.4086399972438812,moderate
CEP72,ENSG00000112877,Rest,driver_antagonize,3.3462727,-0.46623597,0.5553694564408627,0.5553694564408627,ulcerative colitis,alcohol drinking,0.367,7.0,False,-0.6761800050735474,strong
CEP89,ENSG00000121289,Stim8hr,brake_agonize,2.916832,0.4991159,0.3999299213798064,0.3999299213798064,,,,,False,,moderate
CEP97,ENSG00000182504,Stim8hr,driver_antagonize,3.0892985,-0.4640107,0.1563210497859863,0.1563210497859863,,,,,False,,weak
CEPT1,ENSG00000134255,Stim48hr,brake_agonize,4.219756,0.78808933,0.631197518575292,0.631197518575292,Hashimoto thyroiditis,neurodegenerative disease,0.354,0.0,True,3.3680999279022217,strong
CERT1,ENSG00000113163,Stim8hr,driver_antagonize,4.2863946,-0.80740595,0.0,0.0,,,,,False,,none
CFAP20,ENSG00000070761,Stim48hr,driver_antagonize,3.5532238,-0.71856683,0.0,0.0,,,,,False,,none
CFAP410,ENSG00000160226,Stim48hr,driver_antagonize,2.936008,-0.49972257,0.0,0.0,,,,,False,,none
CFAP418,ENSG00000156172,Stim8hr,brake_agonize,6.5552015,0.8891707,0.0,0.0,,,,,False,,none
CFAP68,ENSG00000137720,Stim48hr,brake_agonize,3.221771,0.3797578,0.0,0.0,,,,,False,,none
CHCHD5,ENSG00000125611,Rest,driver_antagonize,3.0491579,-0.452132,0.3256957166784741,0.3256957166784741,,,,,False,,moderate
CHCHD6,ENSG00000159685,Stim8hr,driver_antagonize,3.3103845,-0.42899314,0.5012375106543563,0.5012375106543563,,,,,False,,strong
CHD2,ENSG00000173575,Stim8hr,brake_agonize,4.0214357,0.66181016,0.0,0.0,,,,,False,,none
CHMP4B,ENSG00000101421,Stim48hr,brake_agonize,3.4419246,0.5572134,0.0,0.0,,,,,False,,none
CHUK,ENSG00000213341,Stim48hr,driver_antagonize,3.203712,-0.4904795,0.1656852450192223,0.1656852450192223,,,,,False,,weak
CIAO1,ENSG00000144021,Stim48hr,driver_antagonize,3.2541373,-0.4660015,0.0,0.0,,,,,False,,none
CIITA,ENSG00000179583,Stim48hr,driver_antagonize,3.1717162,-0.42176834,0.760359863629946,0.760359863629946,,,,,False,,strong
CIRBP,ENSG00000099622,Stim8hr,driver_antagonize,3.2980072,-0.48239455,0.0,0.0,,,,,False,,none
CISD1,ENSG00000122873,Stim48hr,driver_antagonize,3.3187034,-0.51565945,0.401981736419665,0.401981736419665,,,,,False,,moderate
CIT,ENSG00000122966,Stim48hr,driver_antagonize,4.878524,-0.798105,0.0,0.0,,,,,False,,none
CITED4,ENSG00000179862,Stim8hr,driver_antagonize,2.8946505,-0.440101,0.0,0.0,,,,,False,,none
CKS1B,ENSG00000173207,Rest,brake_agonize,5.03316,0.81894106,0.0,0.0,,,,,False,,none
CLCN2,ENSG00000114859,Rest,driver_antagonize,4.422169,-0.6529985,0.0,0.0,,,,,False,,none
CLDND2,ENSG00000160318,Stim8hr,brake_agonize,3.1336968,0.5019847,0.0,0.0,,,,,False,,none
CLIP1,ENSG00000130779,Stim8hr,driver_antagonize,4.2165875,-0.71608,0.0,0.0,,,,,False,,none
CLIP2,ENSG00000106665,Stim48hr,driver_antagonize,2.898527,-0.44696474,0.0,0.0,,,,,False,,none
CLK4,ENSG00000113240,Stim48hr,driver_antagonize,3.8529742,-0.551112,0.0,0.0,,,,,False,,none
CLPTM1,ENSG00000104853,Rest,driver_antagonize,3.306949,-0.49417067,0.0,0.0,,,,,False,,none
CLSTN3,ENSG00000139182,Stim8hr,driver_antagonize,4.1610236,-0.5971668,0.0,0.0,,,,,False,,none
CMC2,ENSG00000103121,Stim8hr,brake_agonize,4.0232882,0.63846785,0.0,0.0,,,,,False,,none
CMTM7,ENSG00000153551,Stim48hr,driver_antagonize,3.1177778,-0.5018381,0.0,0.0,,,,,False,,none
CMTR2,ENSG00000180917,Stim8hr,brake_agonize,7.3350034,1.5700613,0.0,0.0,,neurodegenerative disease,0.541,5.0,False,0.4516400098800659,none
CNKSR1,ENSG00000142675,Rest,driver_antagonize,3.0707073,-0.3838463,0.0,0.0,,,,,False,,none
CNOT9,ENSG00000144580,Stim8hr,brake_agonize,3.1661925,0.5900357,0.0,0.0,,,,,False,,none
CNPY4,ENSG00000166997,Rest,driver_antagonize,3.2202682,-0.46250173,0.0,0.0,,,,,False,,none
COA1,ENSG00000106603,Stim48hr,driver_antagonize,3.369011,-0.5043505,0.0,0.0,,,,,False,,none
COASY,ENSG00000068120,Stim8hr,brake_agonize,3.9115872,0.94381386,0.0,0.0,,,,,False,,none
COG5,ENSG00000164597,Stim48hr,driver_antagonize,4.246793,-0.64229065,0.0,0.0,,,,,False,,none
COMMD10,ENSG00000145781,Stim8hr,brake_agonize,2.907417,0.5037497,0.0,0.0,,,,,False,,none
COMMD2,ENSG00000114744,Stim48hr,driver_antagonize,3.6107156,-0.5381593,0.0,0.0,,,,,False,,none
COPS7A,ENSG00000111652,Stim8hr,driver_antagonize,3.0350673,-0.39805675,0.0,0.0,,,,,False,,none
COPS7B,ENSG00000144524,Rest,driver_antagonize,3.4519935,-0.46283594,0.0,0.0,,,,,False,,none
COQ10A,ENSG00000135469,Rest,driver_antagonize,3.300561,-0.47005415,0.3066569392104833,0.3066569392104833,,,,,False,,moderate
CORO1B,ENSG00000172725,Stim8hr,brake_agonize,3.1844645,0.41678843,0.0,0.0,,,,,False,,none
CORO1C,ENSG00000110880,Stim8hr,driver_antagonize,2.8404973,-0.44708475,0.0,0.0,,,,,False,,none
COTL1,ENSG00000103187,Stim8hr,driver_antagonize,2.8511605,-0.39429176,0.0,0.0,,,,,False,,none
COX10,ENSG00000006695,Stim8hr,brake_agonize,2.8352942,0.51214546,0.5412302614147914,0.5412302614147914,,,,,False,,strong
COX14,ENSG00000178449,Stim8hr,driver_antagonize,4.643956,-0.7240192,0.0,0.0,,,,,False,,none
COX6B1,ENSG00000126267,Stim8hr,brake_agonize,4.8330555,0.7710665,0.0,0.0,,,,,False,,none
COX6C,ENSG00000164919,Stim8hr,brake_agonize,3.8142712,1.0075401,0.0,0.0,,,,,False,,none
CPEB3,ENSG00000107864,Rest,brake_agonize,5.689386,0.7997567,0.2124829190827174,0.2124829190827174,type 1 diabetes mellitus,type 2 diabetes mellitus,0.403,2.0,False,1.2936999797821045,weak
CPEB4,ENSG00000113742,Stim48hr,driver_antagonize,3.1991775,-0.44701684,0.7035711488452003,0.7035711488452003,,,,,False,,strong
CPQ,ENSG00000104324,Stim8hr,driver_antagonize,4.033923,-0.55586857,0.0,0.0,,,,,False,,none
CPSF6,ENSG00000111605,Stim8hr,brake_agonize,3.3451746,1.1761082,0.0,0.0,,,,,False,,none
CPT2,ENSG00000157184,Stim8hr,driver_antagonize,2.7892587,-0.37668344,0.0,0.0,,,,,False,,none
CRADD,ENSG00000169372,Stim48hr,brake_agonize,3.8074799,0.543581,0.0,0.0,,,,,False,,none
CRBN,ENSG00000113851,Stim8hr,brake_agonize,2.9084432,0.3773373,0.0,0.0,,,,,False,,none
CREBBP,ENSG00000005339,Stim8hr,driver_antagonize,4.6357317,-1.209808,0.652,0.2879844946587177,diffuse large B-cell lymphoma,Rubinstein-Taybi syndrome due to CREBBP mutations,0.839,0.0,True,4.776299953460693,strong
CRELD1,ENSG00000163703,Rest,driver_antagonize,3.5135355,-0.4978658,0.0,0.0,,,,,False,,none
CREM,ENSG00000095794,Rest,driver_antagonize,3.2544713,-0.41549042,0.761053347858798,0.761053347858798,,,,,False,,strong
CRK,ENSG00000167193,Stim48hr,driver_antagonize,2.9548872,-0.42932248,0.0,0.0,,,,,False,,none
CRLF2,ENSG00000205755,Stim8hr,driver_antagonize,3.0596747,-0.38204822,0.7766105239538178,0.7766105239538178,,,,,False,,strong
CRLS1,ENSG00000088766,Stim48hr,driver_antagonize,2.8868804,-0.63586605,0.0,0.0,,,,,False,,none
CRTAP,ENSG00000170275,Stim8hr,driver_antagonize,2.7969863,-0.44290385,0.1480139193329343,0.1480139193329343,,,,,False,,weak
CRTC1,ENSG00000105662,Rest,brake_agonize,3.6917646,0.48913333,0.0,0.0,,,,,False,,none
CRYZL1,ENSG00000205758,Rest,brake_agonize,3.283059,0.95204306,0.0,0.0,,,,,False,,none
CSNK1G2,ENSG00000133275,Stim8hr,driver_antagonize,2.7441816,-0.36169025,0.0,0.0,,,,,False,,none
CSRP1,ENSG00000159176,Rest,driver_antagonize,3.2646723,-0.39954063,0.0,0.0,,,,,False,,none
CST7,ENSG00000077984,Rest,brake_agonize,3.3148868,0.37953427,0.0,0.0,,,,,False,,none
CSTF2T,ENSG00000177613,Stim8hr,brake_agonize,3.7261586,0.5424178,0.0,0.0,,,,,False,,none
CTBS,ENSG00000117151,Stim48hr,driver_antagonize,3.7196658,-0.5189044,0.0,0.0,,,,,False,,none
CTH,ENSG00000116761,Rest,brake_agonize,6.787947,0.87739736,0.692455750396335,0.692455750396335,ankylosing spondylitis,cystathioninuria,0.717,5.0,False,0.6705600023269653,strong
CTNNBL1,ENSG00000132792,Rest,brake_agonize,4.2570314,0.6647536,0.0,0.0,,,,,False,,none
CTPS1,ENSG00000171793,Stim8hr,brake_agonize,3.581458,0.7981818,0.0,0.0,,,,,False,,none
CTPS2,ENSG00000047230,Rest,driver_antagonize,3.220546,-0.42790547,0.0,0.0,,,,,False,,none
CTSC,ENSG00000109861,Stim48hr,driver_antagonize,3.0793326,-0.49045157,0.0,0.0,,,,,False,,none
CTSH,ENSG00000103811,Stim8hr,driver_antagonize,4.1484447,-0.5961048,0.8876762584074425,0.8876762584074425,type 1 diabetes mellitus,type 1 diabetes mellitus,0.545,7.0,False,0.11121000349521637,strong
CTSO,ENSG00000256043,Stim8hr,driver_antagonize,3.217222,-0.39622962,0.0,0.0,,,,,False,,none
CTSS,ENSG00000163131,Stim8hr,driver_antagonize,3.378813,-0.52291423,0.3504628177407018,0.3504628177407018,,,,,False,,moderate
CTTN,ENSG00000085733,Stim48hr,driver_antagonize,2.9912047,-0.5040958,0.0,0.0,,,,,False,,none
CTU2,ENSG00000174177,Stim8hr,brake_agonize,3.1197238,0.6205092,0.0,0.0,,,,,False,,none
CUEDC2,ENSG00000107874,Rest,brake_agonize,3.9793801,0.68066114,0.0,0.0,,,,,False,,none
CUL3,ENSG00000036257,Stim8hr,brake_agonize,3.8848224,0.8739976,0.0,0.0,,,,,False,,none
CUL5,ENSG00000166266,Stim8hr,brake_agonize,2.7695148,0.43333396,0.0,0.0,,,,,False,,none
CUL7,ENSG00000044090,Stim8hr,driver_antagonize,4.131113,-0.57125014,0.0,0.0,,,,,False,,none
CUTC,ENSG00000119929,Stim8hr,driver_antagonize,3.4770308,-0.4656204,0.0,0.0,,,,,False,,none
CWC25,ENSG00000273559,Stim48hr,driver_antagonize,3.046088,-0.46771005,0.0,0.0,,,,,False,,none
CXCR3,ENSG00000186810,Stim8hr,driver_antagonize,3.3652194,-0.47396147,0.0,0.0,,,,,False,,none
CXXC1,ENSG00000154832,Stim48hr,driver_antagonize,4.9843445,-1.033892,0.0,0.0,,,,,False,,none
CXorf38,ENSG00000185753,Stim48hr,driver_antagonize,3.0825906,-0.493408,0.0,0.0,,,,,False,,none
CXorf65,ENSG00000204165,Stim8hr,driver_antagonize,4.2975717,-0.5655642,0.0,0.0,,,,,False,,none
CYB5D2,ENSG00000167740,Stim48hr,brake_agonize,3.093675,0.44972393,0.0,0.0,,,,,False,,none
CYB5R4,ENSG00000065615,Stim8hr,driver_antagonize,3.597229,-0.9897992,0.0,0.0,,,,,False,,none
CYC1,ENSG00000179091,Stim8hr,brake_agonize,3.5625591,0.7226183,0.0,0.0,,,,,False,,none
CYLD,ENSG00000083799,Rest,brake_agonize,3.5629597,0.5884851,0.767274943525361,0.767274943525361,plasma cell myeloma,Brooke-Spiegler syndrome,0.753,0.0,True,4.712500095367432,strong
CYP2U1,ENSG00000155016,Stim8hr,driver_antagonize,3.565532,-0.58660513,0.0,0.0,,,,,False,,none
CYREN,ENSG00000122783,Stim8hr,brake_agonize,5.253077,0.8048369,0.0,0.0,,,,,False,,none
CYSLTR2,ENSG00000152207,Stim8hr,brake_agonize,2.7837949,0.34890243,0.0,0.0,,,,,False,,none
CYSTM1,ENSG00000120306,Rest,brake_agonize,3.065402,0.38627782,0.0,0.0,,,,,False,,none
CYTH2,ENSG00000105443,Stim48hr,driver_antagonize,3.164038,-0.49032512,0.0,0.0,,,,,False,,none
CZIB,ENSG00000162384,Stim48hr,driver_antagonize,3.4298003,-0.49777475,0.0,0.0,,,,,False,,none
DACT1,ENSG00000165617,Stim8hr,brake_agonize,3.8390727,0.49010384,0.2550618420046509,0.2550618420046509,,spina bifida,0.556,2.0,False,-0.7809600234031677,moderate
DAGLB,ENSG00000164535,Stim48hr,driver_antagonize,4.356021,-0.7012189,0.7064136491884372,0.7064136491884372,ulcerative colitis,"osteogenesis imperfecta, type 21",0.493,6.0,False,-1.8375999927520752,strong
DAPK1,ENSG00000196730,Stim8hr,driver_antagonize,4.4478364,-0.6111145,0.0,0.0,,,,,False,,none
DAPK3,ENSG00000167657,Stim8hr,driver_antagonize,2.9864686,-0.40836385,0.0,0.0,,,,,False,,none
DARS1,ENSG00000115866,Stim8hr,driver_antagonize,4.4987154,-0.67198306,0.0,0.0,,,,,False,,none
DCAF17,ENSG00000115827,Stim48hr,driver_antagonize,3.3954709,-0.49999464,0.0,0.0,,,,,False,,none
DCLRE1A,ENSG00000198924,Stim8hr,brake_agonize,3.1675508,0.47041607,0.0,0.0,,,,,False,,none
DCP1A,ENSG00000272886,Stim8hr,brake_agonize,2.734776,0.4738731,0.0,0.0,,,,,False,,none
DCP1B,ENSG00000151065,Rest,driver_antagonize,3.220903,-0.46499217,0.0,0.0,,,,,False,,none
DCP2,ENSG00000172795,Stim8hr,brake_agonize,4.785104,1.2888905,0.0,0.0,,,,,False,,none
DCUN1D2,ENSG00000150401,Stim48hr,brake_agonize,3.4421937,0.5566773,0.0,0.0,,,,,False,,none
DCUN1D3,ENSG00000188215,Stim8hr,driver_antagonize,3.2278323,-0.43625155,0.0,0.0,,,,,False,,none
DCXR,ENSG00000169738,Stim48hr,driver_antagonize,2.9158356,-0.44042745,0.0,0.0,,,,,False,,none
DDA1,ENSG00000130311,Stim48hr,driver_antagonize,2.9026048,-0.60971195,0.0,0.0,,,,,False,,none
DDHD2,ENSG00000085788,Stim8hr,driver_antagonize,3.6792047,-0.5362071,0.0,0.0,,,,,False,,none
DDRGK1,ENSG00000198171,Stim8hr,brake_agonize,4.536224,1.158506,0.0,0.0,,,,,False,,none
DDX19A,ENSG00000168872,Stim48hr,driver_antagonize,3.0354693,-0.46768785,0.0,0.0,,,,,False,,none
DDX3X,ENSG00000215301,Stim48hr,driver_antagonize,3.8577483,-0.52213186,0.0,0.0,,,,,False,,none
DDX42,ENSG00000198231,Stim8hr,driver_antagonize,2.8942301,-0.41045654,0.0,0.0,,,,,False,,none
DDX60L,ENSG00000181381,Stim8hr,driver_antagonize,2.8200283,-0.46331468,0.1577906629656276,0.1577906629656276,,,,,False,,weak
